forecast_origin,model,universe,horizon,segment,n_rows,wape,mae,bias,bias_ratio,zero_false_positive_rate,positive_wape
2025-07-01,behavior_gated,ROLLING_PRIMARY,,,37974,0.9322502380637752,32.988172541765444,-887731.2988600961,-0.6606469458041576,0.028226967864049705,0.8853332406188648
2025-07-01,behavior_gated,ROLLING_PRIMARY,1.0,,12641,0.8642650625013826,37.127346191043586,-242303.2386237105,-0.4462013061456374,0.05497555173780891,0.793085988299811
2025-07-01,behavior_gated,ROLLING_PRIMARY,2.0,,12636,0.9771994659243104,31.66758324931502,-322188.55262609,-0.7868080391636505,0.015238780897528198,0.9460733147842706
2025-07-01,behavior_gated,ROLLING_PRIMARY,3.0,,12697,0.9795710391722441,30.181499485049553,-323239.50761029567,-0.8262632578602123,0.017019757200666508,0.9498035797321491
2025-08-01,naive_1,ROLLING_PRIMARY,,,39699,1.4329776121664306,44.861445628353366,516506.05000000005,0.4155870314097884,0.25602478769795733,0.9909435916530376
2025-08-01,naive_1,ROLLING_PRIMARY,1.0,,13187,1.3870066780396373,46.0937954045651,145162.52,0.3312413721232548,0.24035780669144982,1.0287279130519729
2025-08-01,naive_1,ROLLING_PRIMARY,2.0,,13250,1.3916225598666576,43.96015094339623,169490.02000000002,0.4049398692198956,0.257856567284448,0.9584091993229485
2025-08-01,naive_1,ROLLING_PRIMARY,3.0,,13262,1.5300025813323692,44.536544261800636,201853.51,0.5228810829524693,0.2694698767943936,0.9833250850719334
2025-08-01,seasonal_naive_12,ROLLING_PRIMARY,,,39699,1.5346369750201567,48.044039648353866,-131451.79,-0.10576770432718631,0.23234641572947748,1.035409072770939
2025-08-01,seasonal_naive_12,ROLLING_PRIMARY,1.0,,13187,1.4791601885450845,49.15629331917798,-68128.38,-0.15545981202127457,0.231296468401487,1.0271278003825728
2025-08-01,seasonal_naive_12,ROLLING_PRIMARY,2.0,,13250,1.528349323466904,48.27923094339623,-47496.32999999999,-0.11347663808538695,0.2317255669391044,1.0355820470578825
2025-08-01,seasonal_naive_12,ROLLING_PRIMARY,3.0,,13262,1.6044320686704352,46.70309757201025,-15827.080000000009,-0.040998448480659914,0.23397761953204477,1.0446225199684127
2025-08-01,moving_average_3,ROLLING_PRIMARY,,,39699,1.39151894511016,43.56352183514279,648402.2133333334,0.5217122839098135,0.50638818759085,0.869967138407002
2025-08-01,moving_average_3,ROLLING_PRIMARY,1.0,,13187,1.337757741577297,44.45712671570485,189811.64333333334,0.43312467421138173,0.4991868029739777,0.88245132493374
2025-08-01,moving_average_3,ROLLING_PRIMARY,2.0,,13250,1.3540277993532779,42.77256503144653,212604.87999999998,0.5079484461840973,0.5053528260619317,0.8445943587989329
2025-08-01,moving_average_3,ROLLING_PRIMARY,3.0,,13262,1.4931981611449945,43.465211632232446,245985.69,0.6372010275075741,0.5144116649711766,0.8833048065669371
2025-08-01,croston_sba,ROLLING_PRIMARY,,,39699,2.8785678182972014,90.11774683125287,2703525.7371287327,2.175289593284125,0.995868717007115,0.9304389882032853
2025-08-01,croston_sba,ROLLING_PRIMARY,1.0,,13187,2.722509599949643,90.47598866965008,873578.3301656815,1.9933884086692766,0.9957016728624535,0.9262113163340954
2025-08-01,croston_sba,ROLLING_PRIMARY,2.0,,13250,2.825497153585062,89.25500702836923,900017.6092334469,2.1502918754661486,0.9959709911361805,0.909747696846827
2025-08-01,croston_sba,ROLLING_PRIMARY,3.0,,13262,3.1132674545053836,90.62349010264967,929929.7977296049,2.408888999287783,0.9959308240081384,0.9576723440386848
2025-08-01,tsb,ROLLING_PRIMARY,,,39699,2.4370672200588075,76.29592929928657,2158376.183540115,1.736655651532107,0.995868717007115,0.9447180726126345
2025-08-01,tsb,ROLLING_PRIMARY,1.0,,13187,2.3083974001292553,76.71397633382351,691754.0092316687,1.5784897313002046,0.9957016728624535,0.9439367636873449
2025-08-01,tsb,ROLLING_PRIMARY,2.0,,13250,2.383693774697658,75.29882107443234,718284.1808170073,1.7161004656366126,0.9959709911361805,0.9174665625130742
2025-08-01,tsb,ROLLING_PRIMARY,3.0,,13262,2.6410035311073052,76.87645242814195,748337.993491439,1.938493813911294,0.9959308240081384,0.9751518459755858
2025-08-01,lightgbm_tweedie,ROLLING_PRIMARY,,,39699,1.1140976819463557,34.878446222023825,42349.44535812775,0.03407487729956959,1.0,0.7315368994399006
2025-08-01,lightgbm_tweedie,ROLLING_PRIMARY,1.0,,13187,1.1257102144345528,37.41024259689436,48541.472472663394,0.1107651199960446,1.0,0.7457406198371601
2025-08-01,lightgbm_tweedie,ROLLING_PRIMARY,2.0,,13250,1.106994838713866,34.96900783793341,6983.250615726796,0.016684148075869976,1.0,0.7249946380880838
2025-08-01,lightgbm_tweedie,ROLLING_PRIMARY,3.0,,13262,1.1086161030073622,32.27048813076911,-13175.27773026244,-0.03412922315692789,1.0,0.7225059777622164
2025-08-01,hurdle,ROLLING_PRIMARY,,,39699,0.9542545160655732,29.874323733059384,-369678.08286648686,-0.2974474684967292,0.11230969321398515,0.7969601725799312
2025-08-01,hurdle,ROLLING_PRIMARY,1.0,,13187,0.9675056660892105,32.15269899673771,-128469.75377504248,-0.293150721803271,0.09560873605947956,0.8342137856529733
2025-08-01,hurdle,ROLLING_PRIMARY,2.0,,13250,0.9501595803158467,30.014717909575182,-99932.66373678032,-0.23875576735649465,0.14654080810406353,0.7631808860791802
2025-08-01,hurdle,ROLLING_PRIMARY,3.0,,13262,0.9436515061598341,27.46856612176694,-141275.66535466412,-0.3659603090155698,0.09494743981010512,0.7912938797376503
2025-08-01,behavior_gated,ROLLING_PRIMARY,,,39699,0.9542545160655732,29.874323733059384,-369678.08286648686,-0.2974474684967292,0.11230969321398515,0.7969601725799312
2025-08-01,behavior_gated,ROLLING_PRIMARY,1.0,,13187,0.9675056660892105,32.15269899673771,-128469.75377504248,-0.293150721803271,0.09560873605947956,0.8342137856529733
2025-08-01,behavior_gated,ROLLING_PRIMARY,2.0,,13250,0.9501595803158467,30.014717909575182,-99932.66373678032,-0.23875576735649465,0.14654080810406353,0.7631808860791802
2025-08-01,behavior_gated,ROLLING_PRIMARY,3.0,,13262,0.9436515061598341,27.46856612176694,-141275.66535466412,-0.3659603090155698,0.09494743981010512,0.7912938797376503
2025-09-01,naive_1,ROLLING_PRIMARY,,,40959,1.196122222605285,41.57364803828218,-21115.17,-0.014832100568460701,0.1961272789038614,0.9041164082719902
2025-09-01,naive_1,ROLLING_PRIMARY,1.0,,13631,1.2190976362811963,39.57552784095078,22410.72,0.050645383603517745,0.18632208554339239,0.9302238865333982
2025-09-01,naive_1,ROLLING_PRIMARY,2.0,,13655,1.3092329355606822,38.77420139143171,60860.54,0.15049364370290702,0.2076744443215747,0.914315005920411
2025-09-01,naive_1,ROLLING_PRIMARY,3.0,,13673,1.0991759119472262,46.361391794046654,-104386.43,-0.1810051653000936,0.19408545814413786,0.8769326178769478
2025-09-01,seasonal_naive_12,ROLLING_PRIMARY,,,40959,1.5741238285474397,54.71185868795625,-73950.98,-0.05194598823955602,0.2689012191899747,1.02732376859856
2025-09-01,seasonal_naive_12,ROLLING_PRIMARY,1.0,,13631,1.614284585640513,52.40446922456166,6079.620000000006,0.013739169784086314,0.26520708723620356,1.03877802152267
2025-09-01,seasonal_naive_12,ROLLING_PRIMARY,2.0,,13655,1.7248660844712884,51.08357964115709,45517.44,0.11255380576032431,0.2692690478823399,1.0535009305622407
2025-09-01,seasonal_naive_12,ROLLING_PRIMARY,3.0,,13673,1.4376026598733511,60.63566298544577,-125548.04000000001,-0.21769921371295836,0.2723250669460938,1.0001785837677777
2025-09-01,moving_average_3,ROLLING_PRIMARY,,,40959,1.176024240727833,40.875102012581685,305486.92333333334,0.21458566373037227,0.45566753482051864,0.7830794436266659
2025-09-01,moving_average_3,ROLLING_PRIMARY,1.0,,13631,1.20706049746617,39.18476658596826,131440.87333333332,0.2970396957861261,0.45344769213407066,0.8001052663962532
2025-09-01,moving_average_3,ROLLING_PRIMARY,2.0,,13655,1.3193764287156435,39.07461076528744,170090.56333333335,0.42059351815664814,0.46699104279553244,0.8122160223204706
2025-09-01,moving_average_3,ROLLING_PRIMARY,3.0,,13673,1.051686449629329,44.35836612301617,3955.486666666672,0.006858779612851185,0.4460356269647223,0.749583964903553
2025-09-01,croston_sba,ROLLING_PRIMARY,,,40959,2.5806936644633187,89.69722999321579,2574218.1536181876,1.8082289907977147,0.9958479598384479,0.8685216933774379
2025-09-01,croston_sba,ROLLING_PRIMARY,1.0,,13631,2.711118702780812,88.0109603274434,888476.2850265197,2.0078436693598625,0.9958243990520257,0.8834333101103689
2025-09-01,croston_sba,ROLLING_PRIMARY,2.0,,13655,3.0010128650417096,88.87790250829006,925435.506969187,2.288381954150258,0.9956872719230344,0.9293648571378872
2025-09-01,croston_sba,ROLLING_PRIMARY,3.0,,13673,2.1858758677530647,92.19656873532098,760306.3616224811,1.3183646443717825,0.9960414483641867,0.8144146187365042
2025-09-01,tsb,ROLLING_PRIMARY,,,40959,2.107718478698953,73.25802041061975,1908425.740646372,1.3405510120309756,0.9958479598384479,0.8677910906022986
2025-09-01,tsb,ROLLING_PRIMARY,1.0,,13631,2.2010142186313746,71.45145466239144,666213.3949666452,1.5055577397730915,0.9958243990520257,0.88130341886091
2025-09-01,tsb,ROLLING_PRIMARY,2.0,,13655,2.453334768377689,72.65788524403413,703552.1062945257,1.7397170648028775,0.9956872719230344,0.9343636938260618
2025-09-01,tsb,ROLLING_PRIMARY,3.0,,13673,1.7937742540750399,75.65838195628099,538660.2393852009,0.934032188575721,0.9960414483641867,0.8107399916707102
2025-09-01,lightgbm_tweedie,ROLLING_PRIMARY,,,40959,1.001449583835987,34.807406584084916,-248489.681649824,-0.17454862776169805,1.0,0.7211466480065218
2025-09-01,lightgbm_tweedie,ROLLING_PRIMARY,1.0,,13631,1.0318914962973047,33.49826086541172,-20658.276697764253,-0.04668508410019322,1.0,0.7153956098673152
2025-09-01,lightgbm_tweedie,ROLLING_PRIMARY,2.0,,13655,1.063691930640586,31.502266721877216,-31346.26572939386,-0.0775118614802965,1.0,0.7190002847862762
2025-09-01,lightgbm_tweedie,ROLLING_PRIMARY,3.0,,13673,0.9344450188781775,39.413319705541824,-196485.13922266586,-0.34070352922320024,1.0,0.727064504313239
2025-09-01,hurdle,ROLLING_PRIMARY,,,40959,0.8772979772862881,30.49226629445607,-716449.5836824409,-0.5032615071254347,0.06341297701279583,0.7954333279497591
2025-09-01,hurdle,ROLLING_PRIMARY,1.0,,13631,0.8917775857172572,28.949747437086014,-227583.75949779814,-0.5143104193750451,0.03464620246021894,0.829907445008868
2025-09-01,hurdle,ROLLING_PRIMARY,2.0,,13655,0.9031585065684604,26.74791388980228,-182628.08834162547,-0.45159583626809113,0.068671900917837,0.7934049983931308
2025-09-01,hurdle,ROLLING_PRIMARY,3.0,,13673,0.8480534840514963,35.76947002665521,-306237.73584301735,-0.5310135809548403,0.08755384794504599,0.7704038187565968
2025-09-01,behavior_gated,ROLLING_PRIMARY,,,40959,0.8772979772862881,30.49226629445607,-716449.5836824409,-0.5032615071254347,0.06341297701279583,0.7954333279497591
2025-09-01,behavior_gated,ROLLING_PRIMARY,1.0,,13631,0.8917775857172572,28.949747437086014,-227583.75949779814,-0.5143104193750451,0.03464620246021894,0.829907445008868
2025-09-01,behavior_gated,ROLLING_PRIMARY,2.0,,13655,0.9031585065684604,26.74791388980228,-182628.08834162547,-0.45159583626809113,0.068671900917837,0.7934049983931308
2025-09-01,behavior_gated,ROLLING_PRIMARY,3.0,,13673,0.8480534840514963,35.76947002665521,-306237.73584301735,-0.5310135809548403,0.08755384794504599,0.7704038187565968
2025-10-01,naive_1,ROLLING_PRIMARY,,,42632,1.0829365277583745,40.55070815349972,-169764.83000000002,-0.1063448775757596,0.19485362670147305,0.8585017234884582
2025-10-01,naive_1,ROLLING_PRIMARY,1.0,,14222,1.2057043113788077,36.72293278019969,40675.59,0.09390238933385907,0.19370198030516178,0.9216085828886358
2025-10-01,naive_1,ROLLING_PRIMARY,2.0,,14242,1.0011813256107116,43.36375368628001,-139276.58000000002,-0.2257839070773305,0.19434951013898383,0.8125050913267913
2025-10-01,naive_1,ROLLING_PRIMARY,3.0,,14168,1.0779069347305632,41.5653345567476,-71163.84,-0.13025692212473086,0.19656662119145066,0.8604006681475423
2025-10-01,seasonal_naive_12,ROLLING_PRIMARY,,,42632,1.49812108931692,56.09735151998499,-238900.19000000003,-0.14965297263500166,0.2861831064702592,1.014857402504799
2025-10-01,seasonal_naive_12,ROLLING_PRIMARY,1.0,,14222,1.6726817729391206,50.94597384334129,19444.140000000003,0.044888130806266434,0.2812466183313494,1.0656535667326954
2025-10-01,seasonal_naive_12,ROLLING_PRIMARY,2.0,,14242,1.3898729378292605,60.198993118943974,-162907.82,-0.2640929587232145,0.2877648667122351,0.9817460706142891
2025-10-01,seasonal_naive_12,ROLLING_PRIMARY,3.0,,14168,1.4819395600225957,57.145298560135515,-95436.51000000001,-0.1746851498025697,0.2897908140063665,1.0119684569754912
2025-10-01,moving_average_3,ROLLING_PRIMARY,,,42632,1.0334594129913905,38.698030743729284,-60918.57333333333,-0.03816089718478948,0.40719746410591084,0.7497544383973165
2025-10-01,moving_average_3,ROLLING_PRIMARY,1.0,,14222,1.1525877418624786,35.10512633009891,75832.97999999998,0.17506563549064064,0.4178119251163294,0.7725907960987192
2025-10-01,moving_average_3,ROLLING_PRIMARY,2.0,,14242,0.9537045597445865,41.307412114403405,-102112.65666666668,-0.16553676565181324,0.3994076099339257,0.7289051582228063
2025-10-01,moving_average_3,ROLLING_PRIMARY,3.0,,14168,1.0290568488558103,39.68161890645586,-34638.89666666667,-0.06340236931560467,0.4038199181446112,0.7551889189042856
2025-10-01,croston_sba,ROLLING_PRIMARY,,,42632,2.353437383591457,88.12478852947727,2442098.466326015,1.529790725378103,0.9958978183852322,0.8339249933193761
2025-10-01,croston_sba,ROLLING_PRIMARY,1.0,,14222,2.8291649574933957,86.16974624509302,910650.1995170559,2.1022984443988895,0.9959961043177146,0.89860346408065
2025-10-01,croston_sba,ROLLING_PRIMARY,2.0,,14242,2.0711691285966602,89.70769393876506,734421.6343173604,1.1905848495008426,0.9958988380041012,0.788457608803608
2025-10-01,croston_sba,ROLLING_PRIMARY,3.0,,14168,2.294954940629715,88.4961092896012,797026.6324915987,1.4588621974277198,0.995793542519327,0.8339802985799305
2025-10-01,tsb,ROLLING_PRIMARY,,,42632,1.8698873284530544,70.018189794541,1673152.8279959064,1.0481042077959293,0.9958978183852322,0.8283592855067914
2025-10-01,tsb,ROLLING_PRIMARY,1.0,,14222,2.2382426826167916,68.17163611658209,654058.4350370927,1.5099387572238694,0.9959961043177146,0.9016461907990941
2025-10-01,tsb,ROLLING_PRIMARY,2.0,,14242,1.650308574969548,71.47913441921435,478020.7164889927,0.7749284555435642,0.9958988380041012,0.7803748573417404
2025-10-01,tsb,ROLLING_PRIMARY,3.0,,14168,1.8257546835002463,70.4032062445222,541073.6764698213,0.9903708363639643,0.995793542519327,0.8244312292542415
2025-10-01,lightgbm_tweedie,ROLLING_PRIMARY,,,42632,0.9193621941727774,34.425644594730635,-542348.9267280533,-0.3397407473399492,1.0,0.724170380529208
2025-10-01,lightgbm_tweedie,ROLLING_PRIMARY,1.0,,14222,1.0117973921063441,30.81698163209845,-28338.301641089885,-0.0654209129790609,1.0,0.7074945875866134
2025-10-01,lightgbm_tweedie,ROLLING_PRIMARY,2.0,,14242,0.8897665770435051,38.53809264936438,-222618.45356911275,-0.360891000011255,1.0,0.7104414813926754
2025-10-01,lightgbm_tweedie,ROLLING_PRIMARY,3.0,,14168,0.8794896211712314,33.91413411057343,-291392.1715178506,-0.5333586185506134,1.0,0.75289310594451
2025-10-01,hurdle,ROLLING_PRIMARY,,,42632,0.8623475264824164,32.29072247259454,-1156346.6192914613,-0.7243640491596165,0.01704269998135372,0.8403899573359257
2025-10-01,hurdle,ROLLING_PRIMARY,1.0,,14222,0.8707631507098984,26.521408565277973,-284748.19478926796,-0.6573607377106363,0.01569094253868629,0.8392653767921477
2025-10-01,hurdle,ROLLING_PRIMARY,2.0,,14242,0.8380292904830307,36.29721690246971,-422033.42151258956,-0.6841663891109788,0.029163818637502847,0.8096605698619357
2025-10-01,hurdle,ROLLING_PRIMARY,3.0,,14168,0.8831324314351152,34.054605075613594,-449565.0029896038,-0.8228751228773099,0.006366530241018645,0.8759776798969362
2025-10-01,behavior_gated,ROLLING_PRIMARY,,,42632,0.8623475264824164,32.29072247259454,-1156346.6192914613,-0.7243640491596165,0.01704269998135372,0.8403899573359257
2025-10-01,behavior_gated,ROLLING_PRIMARY,1.0,,14222,0.8707631507098984,26.521408565277973,-284748.19478926796,-0.6573607377106363,0.01569094253868629,0.8392653767921477
2025-10-01,behavior_gated,ROLLING_PRIMARY,2.0,,14242,0.8380292904830307,36.29721690246971,-422033.42151258956,-0.6841663891109788,0.029163818637502847,0.8096605698619357
2025-10-01,behavior_gated,ROLLING_PRIMARY,3.0,,14168,0.8831324314351152,34.054605075613594,-449565.0029896038,-0.8228751228773099,0.006366530241018645,0.8759776798969362
2025-11-01,naive_1,ROLLING_PRIMARY,,,43300,1.189238202111668,36.84773025404157,-19415.09999999999,-0.014471376603050746,0.21236932029637648,0.8853770537444181
2025-11-01,naive_1,ROLLING_PRIMARY,1.0,,14573,0.9510296384109309,41.25620736979345,-182299.59,-0.2883642896706319,0.1665542818610924,0.8111778633673457
2025-11-01,naive_1,ROLLING_PRIMARY,2.0,,14509,1.0322766269316275,40.178372044937625,-119849.95999999999,-0.21222872785684221,0.18119830091661077,0.8508703204656631
2025-11-01,naive_1,ROLLING_PRIMARY,3.0,,14218,2.8423582066965394,28.930370656913773,282734.45,1.9537321792031999,0.2709809613250235,1.344170284984181
2025-11-01,seasonal_naive_12,ROLLING_PRIMARY,,,43300,1.8462001420505696,57.2032454965358,328502.17000000004,0.24485470674832482,0.2973238150015225,1.0687117248874516
2025-11-01,seasonal_naive_12,ROLLING_PRIMARY,1.0,,14573,1.5181299924465153,65.85734371783435,-71090.69,-0.11245234464896543,0.2983816587997303,1.0243427936858485
