source_file,source_row_no,bravo_sku,base_sku,branch_code,month,mapping_status,branch_mapping_status,primary_exclusion_reason,secondary_flags
sales_monthly_by_sku_branch_202607161619.csv,152631,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,076,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152632,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,076,2025-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152633,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,093,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152634,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,116,2025-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152635,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,116,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152636,33.L1.ICO-020120-13004.1,33.L1.ICO-020120-13004,222,2025-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152637,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,000,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152638,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,000,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152639,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,002,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152640,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,002,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152641,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152642,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152643,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152644,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152645,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152646,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152647,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,008,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152648,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,010,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152649,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,010,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152650,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,010,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152651,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,010,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152652,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,011,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152653,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,011,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152654,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,011,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152655,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,011,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152656,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,011,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152657,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,012,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152658,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,012,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152659,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,015,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152660,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,015,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152661,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,015,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152662,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,015,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152663,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,015,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152664,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152665,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152666,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152667,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152668,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152669,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152670,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152671,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,016,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152672,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,017,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152673,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,018,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152674,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,018,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152675,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,018,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152676,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,018,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152677,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,018,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152678,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,019,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152679,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,019,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152680,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,019,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152681,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,023,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152682,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,023,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152683,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,023,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152684,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,023,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152685,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,024,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152686,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,049,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152687,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,049,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152688,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,049,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152689,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,079,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152690,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,093,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152691,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,093,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152692,33.L1.ICO-060120-001.01,33.L1.ICO-060120-001,222,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152693,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,002,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152694,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152695,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152696,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152697,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152698,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152699,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152700,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152701,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,008,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152702,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,010,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152703,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,011,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152704,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,011,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152705,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,011,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152706,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,011,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152707,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,013,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152708,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,013,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152709,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152710,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152711,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152712,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152713,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152714,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152715,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152716,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,015,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152717,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,016,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152718,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,016,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152719,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,016,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152720,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,016,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152721,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,016,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152722,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152723,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152724,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152725,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152726,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152727,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152728,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,017,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152729,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152730,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152731,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152732,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2025-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152733,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2025-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152734,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2025-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152735,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,018,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152736,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,019,2025-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152737,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152738,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152739,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152740,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152741,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152742,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152743,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,023,2025-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152744,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152745,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152746,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152747,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152748,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152749,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152750,33.L1.ICO-060120-002.01,33.L1.ICO-060120-002,024,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152751,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152752,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152753,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152754,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152755,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152756,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152757,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,008,2026-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152758,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,010,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152759,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,010,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152760,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,010,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152761,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,010,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152762,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,011,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152763,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,011,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152764,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,013,2024-02-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152765,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-01-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152766,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152767,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152768,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152769,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152770,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152771,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152772,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152773,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,015,2024-10-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152774,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,016,2024-06-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152775,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,016,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152776,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,016,2024-09-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152777,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,017,2024-07-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152778,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,017,2024-11-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152779,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,017,2024-12-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152780,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,018,2024-03-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152781,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,018,2024-04-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152782,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,018,2024-05-01,MAPPED,MAPPED,INVALID_STRUCTURE,
sales_monthly_by_sku_branch_202607161619.csv,152783,33.L1.ICO-060120-003.01,33.L1.ICO-060120-003,018,2024-08-01,MAPPED,MAPPED,INVALID_STRUCTURE,
